Series Name,Series Code,Country Name,Country Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Japan,JPN,54.37755463,52.99326479,52.69581972,51.7935099,51.47400727,50.17239519,47.61065878,47.86180973,45.95563081,44.23313992,43.44422564,42.88786994,40.61706353,39.8646688,38.88882209,37.78663827,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Jordan,JOR,85.84164923,87.03419087,87.978342,78.33327772,79.89150981,72.15826971,68.29765766,64.59857571,62.40644724,69.21916337,87.98327071,86.70356965,82.6307605,87.69847597,75.87046136,59.8284473,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kazakhstan,KAZ,26.11184589,22.34738515,17.35031768,22.54343296,17.30585672,17.68486599,22.54377981,15.0751459,13.56944423,21.19305229,15.53467113,13.41433517,18.54528673,15.75757589,21.66766841,19.14232535,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kenya,KEN,112.1783968,93.94834232,87.04211332,86.76427995,86.10626651,86.50965591,87.07657417,84.95895055,88.21467976,76.70528481,78.34940906,76.60492993,69.51695745,68.21644711,73.31854301,70.66350027,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kiribati,KIR,97.78666667,100.8425,88.008,95.342,83.81714286,94.29428571,97.78666667,110.01,91.675,117.344,110.01,85.56333333,85.56333333,97.78666667,103.8983333,82.5075,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,"Korea, Dem. People's Rep.",PRK,4.69281355,4.913367978,4.683314545,4.613354413,3.710007733,2.782534837,3.999957343,3.690664561,4.683108743,4.979788842,7.137977862,6.581550649,9.833148814,8.309688097,11.81266798,10.63905284,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,"Korea, Rep.",KOR,44.79862578,45.74740074,43.36769527,41.97803733,39.05162515,36.64891403,36.83159661,33.11082562,31.49813339,30.45999495,27.65613839,27.56066165,27.40923583,26.6677256,28.52594796,30.63010898,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kuwait,KWT,71.4422806,72.72871886,67.09759662,65.48698605,66.80210706,65.90810105,69.96853651,74.62251954,82.35601146,76.74691246,64.36226589,76.71351717,68.39389397,61.90201364,58.35794752,60.84331442,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Kyrgyz Republic,KGZ,27.34085642,20.21645875,22.30375671,27.76631295,25.87656604,23.91821429,34.57295209,32.27545939,46.21721893,43.42651969,47.78649606,46.47539761,51.17380597,45.35599382,47.09613437,52.73675258,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Lao PDR,LAO,97.1755,88.86693694,88.64573913,87.58371901,87.60055556,86.08506098,84.57416185,81.92614634,76.0830315,66.20972222,63.328125,62.57449541,58.80329923,54.6731448,33.45184758,19.00346354,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Latvia,LVA,49.02619565,46.89768707,50.19779974,51.87698163,51.1575,52.8137439,54.46763189,52.90246609,53.2113587,46.95653756,44.93235443,46.06759577,47.25261745,50.47162088,51.44821038,52.62016783,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Lebanon,LBN,84.23895796,83.59627672,90.40071223,78.87741611,77.60543403,75.73495995,73.02324917,78.27256699,81.36992701,78.5033046,80.61167139,82.44502981,82.49172117,82.97065357,77.82716081,77.16391226,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Lesotho,LSO,21.75338983,21.59455556,21.35725275,21.96278075,21.809,21.39083333,21.51556122,22.07497512,24.09742857,24.27689815,24.88914027,26.055,25.94122271,24.92290043,28.61246637,35.3776652,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Liberia,LBR,93.71222222,92.08244444,95.49479167,89.05571429,89.21208955,88.75202899,88.81015625,92.35407407,82.84703704,100.4657534,96.63623529,96.5,88.24978022,88.36868852,86.43642857,89.72446809,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Libya,LBY,81.82818006,76.0229656,77.39788166,74.6459002,69.77973336,66.49176423,64.03980989,64.29896056,69.15576287,67.37463743,66.42040473,63.89554685,64.98438807,60.71741206,61.68651374,58.35101211,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Liechtenstein,LIE,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Lithuania,LTU,66.07177578,65.16932264,57.20911843,57.08327456,54.93354638,53.45596006,53.07573051,58.93593415,56.30680068,51.94916667,51.93884291,53.20684828,54.01785525,62.53484346,64.76047877,67.28290179,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Luxembourg,LUX,67.92375274,63.9861687,66.585,66.62135274,68.18040201,65.46875639,67.54653501,68.62338768,67.48542065,66.94098553,70.42116194,69.84108513,72.40066995,72.58,74.06295728,74.62303612,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Madagascar,MDG,101.0071856,106.7358929,101.7296774,102.8982424,94.99888889,95.6997561,95.93895349,99.7094382,98.50994083,94.71449198,86.56799087,71.33251825,65.83078498,70.81518033,74.44451807,84.84208075,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Malawi,MWI,67.50613636,72.4872093,76.25693182,77.36967033,74.95186813,74.12860215,75.58510204,76.67363636,76.94151786,75.45557692,70.445,73.34,70.61247934,65.00590909,65.39483333,68.48661765,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Malaysia,MYS,50.87286345,45.4575662,44.15393366,43.61883343,41.89912746,36.47675411,37.02435595,35.41381594,36.1048177,37.36247752,35.99176774,37.05964581,39.46253844,38.68647013,33.13466824,38.37808039,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Maldives,MDV,96.25875,97.38590164,95.48037736,90.18837838,84.70253521,87.24931034,89.77827586,96.94367816,97.11505495,97.4046875,97.66564356,97.465,96.70495575,96.79801471,96.42851852,82.55988571,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mali,MLI,52.15795031,61.29128571,61.29128571,60.20817568,55.56060606,57.23624339,62.71101449,74.56818182,71.14856574,71.09758993,69.22637821,73.92954984,81.27514754,84.97567308,83.66351906,64.79472851,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Malta,MLT,99.84843373,99.10383621,98.91065134,99.009,103.0119084,97.14090566,100.5380443,94.10169118,98.76063745,99.2079845,99.16595331,98.91428044,99.02447257,99.86723404,98.23115152,99.41644444,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Marshall Islands,MHL,93.34181818,91.675,96.67545455,90.26461538,81.19785714,86.43642857,89.05571429,98.72692308,94.29428571,96.91357143,99.53285714,96.91357143,99.53285714,95.342,95.342,79.45166667,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mauritania,MRT,99.4440678,98.4603937,99.29107692,98.30680851,99.13544828,97.45178082,95.29936047,98.60155556,98.58517588,94.77512077,96.44712329,97.1755,93.00845455,99.2418254,83.53301695,81.82238434,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mauritius,MUS,84.61210117,82.33187739,84.00763636,87.50494585,82.5075,75.56242424,69.56514706,64.14608069,67.22833333,64.02221311,66.28807692,63.80383378,62.78057592,62.66392405,63.80209596,65.17094059,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mexico,MEX,72.05622427,68.31784946,67.17907961,66.86903185,67.38395546,63.35688177,62.04106269,60.45814646,59.11385698,55.42101143,56.70598906,60.409269,59.14994466,58.80065544,54.82304281,52.7068603,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,"Micronesia, Fed. Sts.",FSM,112.4546667,102.1521429,89.383125,89.383125,75.631875,86.43642857,94.29428571,91.675,112.8307692,93.34181818,97.78666667,95.90615385,96.91357143,96.91357143,95.342,84.12529412,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Moldova,MDA,20.42445869,22.72722841,22.74767053,24.55664524,23.49031785,23.43571429,23.74089681,24.97159509,25.87058901,26.19916867,27.18410778,25.63296069,29.92844011,28.25159533,28.57699501,30.27302211,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mongolia,MNG,16.59756968,14.8971875,16.81857143,18.06649582,15.25153707,15.70727858,18.41949309,19.70623747,17.07144428,17.27154437,19.51226319,20.30328471,19.9909358,18.71950883,19.45841618,16.79110622,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Montenegro,MNE,..,..,..,..,19.33840796,37.00642202,49.06795238,40.62327138,49.45211429,30.98472868,28.72964567,30.37472103,30.85449339,31.05387387,31.54241525,39.45066351,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Morocco,MAR,53.78332882,52.17354325,52.48579691,56.97458857,56.92133513,56.1918727,57.72086947,61.07038462,61.04894737,64.17591688,63.33966776,61.98845553,61.96198426,56.39001799,54.00913222,54.98174699,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Mozambique,MOZ,102.4679433,85.01834395,84.47539267,85.81931937,84.06222222,81.62032258,82.54860987,78.08745536,78.307251,77.78893382,75.8610625,75.49003257,91.35705202,123.6279418,62.41702128,97.15333333,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Myanmar,MMR,55.50054054,64.24862396,54.17849126,59.69778306,47.52537906,53.47857982,52.87869772,64.25241594,50.55942333,90.56781401,89.75174825,53.15439355,52.7249301,56.83419601,52.83489216,66.25392873,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Namibia,NAM,81.68764228,82.46446009,81.74017621,82.27638655,89.13853755,85.03397638,84.11706107,83.74635135,88.10481848,90.09338658,77.31626506,80.69471751,57.40486911,82.782525,82.35721311,84.61013761,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Nauru,NRU,100.8425,96.25875,94.29428571,94.29428571,89.05571429,88.008,110.01,110.01,100.8425,110.01,100.8425,100.8425,88.008,95.342,95.342,79.45166667,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Nepal,NPL,57.80544669,70.31702509,67.26880795,69.16405694,62.76432602,69.70099237,63.93394052,84.62307692,78.16002577,70.57394397,64.80717308,61.17778333,67.378867,65.16253857,48.64735294,57.75328694,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Netherlands,NLD,40.97445341,41.60895642,40.90578728,41.20476011,42.68015122,44.72481156,44.35236834,42.23291372,41.51014763,39.22593071,42.04343488,40.53208291,42.27132383,45.07848556,41.17634432,39.76541417,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,New Zealand,NZL,50.87789092,52.47363205,53.05306818,54.09578035,51.48356684,51.3657884,53.87931117,52.08697701,56.18752554,54.94021201,56.26760791,56.56871603,56.4660252,57.84839572,59.63574091,62.47307248,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Nicaragua,NIC,94.33427481,92.66852217,87.58706402,92.57137778,94.31865116,93.26050998,92.97062099,93.23717489,96.56154897,93.91097561,95.09599581,91.87046908,91.38915367,90.98165966,94.56267552,97.46858736,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Niger,NER,60.56106061,58.14814286,60.795,55.23708861,56.4525,53.29373333,56.79378049,59.26895349,61.79574074,60.49211679,65.79794326,71.01174603,86.04134078,83.15570707,84.69467005,82.83324873,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Nigeria,NGA,43.72838285,43.67098479,38.60108818,34.83298319,40.45843864,34.71320607,30.27014313,36.62993663,36.7391514,65.4749256,68.68486042,56.24335916,56.23704841,57.36551291,50.12075266,56.87536617,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,North Macedonia,MKD,25.57518354,30.40608541,27.47263844,29.14689462,28.67782051,30.60399146,31.5862895,29.01446764,31.39050223,31.46143184,28.71976141,29.60108434,31.99724515,33.88911311,37.20926471,38.50598106,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Norway,NOR,63.9036429,67.82939368,77.00502425,75.01393753,78.04852076,81.88913544,73.52335,89.61249798,95.26366622,72.41142379,63.69768924,69.07386602,79.21334206,77.13344828,72.58078675,61.59013966,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Oman,OMN,20.78643592,23.12632888,40.2217022,27.28930233,24.67034446,37.42255597,43.44452108,23.19322605,17.72140183,18.39418334,20.28121229,21.22045695,17.25576324,16.51771056,13.72843192,8.885382514,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Pakistan,PAK,55.23829777,52.49581134,41.87931952,39.08376064,39.7833484,40.96034571,39.60339943,41.48590391,40.20713656,44.22983004,42.75146216,44.31011478,47.89845003,47.46792738,47.17180023,45.97711691,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Palau,PLW,98.34227273,96.67545455,96.67545455,94.06652174,84.62307692,90.9416,105.42625,97.78666667,99.009,99.53285714,98.34227273,103.0252381,100.0090909,101.6759091,101.6759091,86.03346154,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Panama,PAN,103.3480868,98.75820702,103.2462749,94.06083779,77.3572191,85.43277704,83.48798128,89.21358904,87.5022069,92.41318825,86.51770771,76.67044933,89.99875589,80.49195035,84.99214953,81.57968431,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Papua New Guinea,PNG,86.14195266,88.37368421,90.18837838,86.26038697,83.78493852,85.02179325,116.2671825,95.00160338,95.6640519,87.14603586,95.69801942,96.31487755,93.60315488,93.20551959,86.39976672,76.31973788,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Paraguay,PRY,96.63861878,97.20460317,96.70083756,97.07851385,96.13486486,96.22284595,97.10587342,96.93863636,97.50695652,94.73083333,95.6791954,94.1527027,93.47390566,92.42403197,89.4011146,95.13685315,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Peru,PER,76.63696131,70.34517241,68.52144766,66.18173482,66.88327273,60.30256435,66.01890062,55.60412085,56.82618282,50.93726136,49.26068753,53.16657226,52.55391559,49.22431926,51.71410256,56.48075181,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Philippines,PHL,69.89659132,64.54201536,60.26494048,60.97732835,53.78892702,54.62954809,49.18186695,51.16499674,49.90563725,49.81626301,46.18588019,47.08884397,42.35797444,42.17699741,45.74797836,44.98034022,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Poland,POL,17.89910661,18.1448082,17.78070037,18.79790074,18.92091687,19.03024611,19.54321313,20.7684075,20.99587566,20.92389686,21.40057375,21.00350255,19.10999531,19.6221845,20.29441239,22.10305231,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Portugal,PRT,65.72282014,64.7663405,63.54234798,61.61834862,60.64804643,57.70747891,58.13567007,58.28233286,55.26553286,57.45254613,53.12627832,49.43073414,52.14606314,52.8852776,49.70495286,53.33544709,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Qatar,QAT,66.28387399,53.07849638,46.47488066,27.60305233,26.31214632,41.54520231,24.48018805,26.11982256,25.84923911,24.43292597,15.40507982,11.31271251,15.80349196,5.509621891,3.217593326,2.928268058,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Romania,ROU,33.98141218,32.49716636,29.95587834,28.09483821,27.41925478,28.95351122,29.32383243,27.86550257,29.50632514,30.70343613,28.06925789,28.24393124,30.73741425,30.54891892,32.60058573,33.52052432,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Russian Federation,RUS,22.44217876,21.70647085,21.63669483,21.30948361,21.6647275,21.78166959,21.32676012,22.94233452,24.00324311,21.70028481,23.90088363,24.07729593,22.82747127,24.50873953,23.22137468,25.56288719,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Rwanda,RWA,93.08538462,92.38019231,92.0345098,91.675,93.47254902,93.47254902,93.03314815,92.71283019,93.63946429,94.57,94.21369231,95.24013889,95.43602564,95.07037037,91.47784946,82.07095238,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Samoa,WSM,97.78666667,91.675,96.25875,88.43941176,84.92,86.85,90.71,94.57,98.43,98.43,100.8425,99.009,99.009,99.53285714,97.78666667,81.89633333,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Sao Tome and Principe,STP,102.676,97.78666667,94.29428571,104.7714286,96.25875,105.42625,105.42625,93.71222222,101.8611111,99.009,102.676,94.73083333,94.73083333,94.73083333,94.73083333,100.8425,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Saudi Arabia,SAU,82.53110097,82.2907718,78.03269462,89.53183474,83.14691362,86.49250769,74.43314649,75.62036286,81.65895053,81.94834574,73.57286618,79.08640471,72.02484981,76.9789242,74.04642389,57.92482092,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Senegal,SEN,80.01476404,74.46091703,85.26387528,67.62519481,72.4345679,50.69281867,46.42895161,45.89479688,34.46428571,71.04486486,66.75199472,63.01734584,61.62024969,66.87889148,73.97224138,68.86714718,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Serbia,SRB,..,..,..,..,..,27.72077381,25.88101369,20.02389094,21.58754408,20.5590913,18.30974021,19.58153795,17.81454821,21.2329907,18.81408105,19.23906142,..,..,..,..
CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,Seychelles,SYC,99.12359375,99.82388889,100.0090909,98.2756,98.48514286,99.10810811,98.72692308,99.009,102.8198039,100.8425,81.59075,93.71222222,80.49512195,106.0241304,98.2756,112.0472222,..,..,..,..
